,SEED,WILCOX,MOCHIS
0,0,0.6213898828486044,0.6212
0,1,0.10818286557419199,0.10840000000000005
0,2,0.171540097878508,0.16999999999999993
0,3,0.06495653758515206,0.0656
0,4,0.8801620266261186,0.8704000000000001
0,5,0.5024504893282586,0.5124
0,6,0.19910981764523128,0.20920000000000005
0,7,0.4827842015207877,0.4796
0,8,0.00865548573867385,0.006000000000000005
0,9,0.1440567649475103,0.1512
0,10,0.22577687788084078,0.2192
0,11,0.5361459397421704,0.5324
0,12,0.913064639511519,0.8916
0,13,0.2865392677256966,0.28279999999999994
0,14,0.5499356661725066,0.5644
0,15,0.254900580347042,0.252
0,16,0.4203543548364532,0.442
0,17,0.6736828294586584,0.6968
0,18,0.08341885128939637,0.0772
0,19,0.4385677142319502,0.454
0,20,0.8231103094581999,0.8216
0,21,0.1954964422099058,0.1896
0,22,0.7276025681083239,0.7303999999999999
0,23,0.3207286108655779,0.33000000000000007
0,24,0.6510590251614844,0.6488
0,25,0.543019000550854,0.5212000000000001
0,26,0.7043099751241755,0.716
0,27,0.4203543548364532,0.4376
0,28,1.0,0.9872000000000001
0,29,0.40846288785685847,0.4252
0,30,0.6812914683597731,0.69
0,31,0.3207286108655779,0.3052
0,32,0.6812914683597731,0.6792
0,33,0.3207286108655779,0.3192
0,34,0.8965911023882804,0.8876
0,35,0.22577687788084078,0.23320000000000007
0,36,0.6067791029283429,0.6068
0,37,0.913064639511519,0.9216
0,38,0.31069884811375215,0.3076
0,39,0.847465047011011,0.8512
0,40,0.3207286108655779,0.3284
0,41,0.14122434616691007,0.1464
0,42,0.9461169660957855,0.9584
0,43,0.9626815778464184,0.9772
0,44,0.14122434616691007,0.1412
0,45,0.7043099751241755,0.7012
0,46,0.6213898828486044,0.648
0,47,0.2218185142046445,0.2168000000000001
0,48,0.254900580347042,0.27560000000000007
0,49,0.8556169928406021,0.8660000000000001
0,50,0.11048499748104344,0.0948
0,51,0.4699093272841076,0.4612
0,52,0.9626815778464184,0.972
0,53,0.15582339861369632,0.1592
0,54,0.11762406843208241,0.11640000000000006
0,55,0.13843492563412368,0.1432
0,56,0.7749306752799401,0.764
0,57,0.05248494282538886,0.052000000000000046
0,58,0.13843492563412368,0.1419999999999999
0,59,0.03178653423504064,0.03600000000000003
0,60,0.543019000550854,0.5436000000000001
0,61,0.48929279608366494,0.4768
0,62,0.5568954608053577,0.5424
0,63,0.8883705701697591,0.8832
0,64,0.011016028895808726,0.008399999999999963
0,65,0.5157929578311888,0.5096
0,66,0.1619736532845537,0.1572
0,67,0.6736828294586584,0.7003999999999999
0,68,0.3629376587097193,0.3672
0,69,0.6585659429036934,0.6379999999999999
0,70,0.6067791029283429,0.6279999999999999
0,71,0.7909044066265098,0.786
0,72,0.9461169660957855,0.9412
0,73,0.2772404803759838,0.2896000000000001
0,74,0.9048227508432564,0.8999999999999999
0,75,0.9543968096862053,0.9524
0,76,0.8965911023882804,0.8828
0,77,0.4763229288102947,0.4852000000000001
0,78,0.026427777107503422,0.024
0,79,0.5090988253151313,0.5328
0,80,0.8883705701697591,0.8664
0,81,0.6585659429036934,0.6604000000000001
0,82,0.6361514871702909,0.6476
0,83,0.09935174235222802,0.10159999999999991
0,84,0.37962407328263537,0.3628
0,85,0.08528947126192211,0.08919999999999995
0,86,0.8312108628838963,0.7996000000000001
0,87,0.7276025681083239,0.7148
0,88,0.35747913056365,0.3648
0,89,0.07455829425030834,0.0732
0,90,0.20277175958078442,0.2128000000000001
0,91,0.7829061004186941,0.776
0,92,0.913064639511519,0.8688
0,93,0.11520521261980164,0.11519999999999997
0,94,0.28186386308382605,0.2804
0,95,0.46354373342816935,0.4584
0,96,0.07800560844371605,0.0796
0,97,0.5361459397421704,0.5464
0,98,0.8883705701697591,0.8992
0,99,0.5024504893282586,0.518
0,100,0.5225324737130167,0.5148
0,101,0.6287521334696752,0.6428
0,102,0.2379537613224706,0.2407999999999999
0,103,0.8883705701697591,0.8976
0,104,0.44473816981273095,0.4616
0,105,0.06199211594052824,0.07
0,106,0.8719663403333449,0.872
0,107,0.6213898828486044,0.6364
0,108,0.9626815778464184,0.9623999999999999
0,109,0.8393293886334633,0.8512
0,110,0.7909044066265098,0.7968
0,111,0.9461169660957855,0.9168000000000001
0,112,0.4699093272841076,0.48160000000000003
0,113,0.5568954608053577,0.556
0,114,0.8393293886334633,0.8652
