,SEED,WILCOX,MOCHIS
0,0,0.20586561131641923,0.21639999999999993
0,1,0.11361951707843922,0.1060000000000001
0,2,0.9807502142665714,0.9776
0,3,0.475530006472631,0.4572
0,4,0.429911925619208,0.4283999999999999
0,5,0.09457336972345802,0.084
0,6,0.3396818555406653,0.32800000000000007
0,7,0.3538129575645802,0.3588
0,8,0.9094375387710609,0.9028
0,9,0.8120076863024113,0.8028
0,10,0.8713020998815627,0.8484
0,11,0.1711796322291329,0.1708
0,12,0.9532727267129067,0.9488000000000001
0,13,0.8658764106823897,0.8764
0,14,0.21085119328772695,0.2092
0,15,0.8876145377170942,0.8835999999999999
0,16,0.5602112355080962,0.5628
0,17,0.8227190621806011,0.8336
0,18,0.23436729735512896,0.2364
0,19,0.8442392855727232,0.8468
0,20,0.8658764106823897,0.8648
0,21,0.3683100032402167,0.3704
0,22,0.325917929137599,0.32800000000000007
0,23,0.9642588904029561,0.9792000000000001
0,24,0.7277366196432564,0.7428
0,25,0.22108314634278425,0.2307999999999999
0,26,0.656571709139543,0.6576
0,27,0.6220775088022122,0.6128
0,28,0.5836516113073977,0.5752
0,29,0.6075389657421122,0.6015999999999999
0,30,0.16480091329475932,0.16359999999999997
0,31,0.1486671846875566,0.1524
0,32,0.61721454379037,0.6072
0,33,0.475530006472631,0.484
0,34,0.40614013437894514,0.4172
0,35,0.5509645322072535,0.5468
0,36,0.23983620757666801,0.2487999999999999
0,37,0.4628318402117394,0.4688
0,38,0.7695318249152246,0.7676
0,39,0.44209463261794313,0.42799999999999994
0,40,0.11680086751652119,0.122
0,41,0.5372367844027907,0.5212
0,42,0.5103069616303375,0.5212000000000001
0,43,0.2426041439573855,0.2427999999999999
0,44,0.4927540491381499,0.48560000000000003
0,45,0.22369584451642743,0.20999999999999996
0,46,0.15657651158217606,0.1488
0,47,0.6075389657421122,0.6155999999999999
0,48,0.36101583756512,0.3615999999999999
0,49,0.8442392855727232,0.8284
0,50,0.5103069616303375,0.498
0,51,0.8821714154587832,0.8776
0,52,0.3719912424570482,0.3688
0,53,0.34318024639305234,0.34519999999999995
0,54,0.7800915700498592,0.7971999999999999
0,55,0.4712761789820338,0.4592
0,56,0.6220775088022122,0.6096
0,57,0.8767338520233376,0.8648
0,58,0.2159235287397011,0.2287999999999999
0,59,0.4503250216950171,0.46199999999999997
0,60,0.8604570352179164,0.8696
0,61,0.7020111769696078,0.7103999999999999
0,62,0.656571709139543,0.6552
0,63,0.9532727267129067,0.9332
0,64,0.6615620374415485,0.6532
0,65,0.5281814272943972,0.5392
0,66,0.5789271506797158,0.5924
0,67,0.2426041439573855,0.2407999999999999
0,68,0.16690695885469453,0.1652
0,69,0.4884169349823003,0.4768
0,70,0.569532503257159,0.5811999999999999
0,71,0.20340518118848738,0.2096
0,72,0.09732479745999335,0.09640000000000004
0,73,0.6367650112850698,0.6312
0,74,0.569532503257159,0.5736000000000001
0,75,0.9807502142665714,0.9807999999999999
0,76,0.7642678019983193,0.7628
0,77,0.9313290936985889,0.9288000000000001
0,78,0.1486671846875566,0.14
0,79,0.569532503257159,0.562
0,80,0.656571709139543,0.6676
0,81,0.7277366196432564,0.7192
0,82,0.4712761789820338,0.4716
0,83,0.2962940227084747,0.3016000000000001
0,84,0.37942186145485324,0.4104
0,85,0.8713020998815627,0.8676
0,86,0.9368107661077794,0.9312
0,87,0.4503250216950171,0.4408000000000001
0,88,0.0383034251815027,0.036799999999999944
0,89,0.1467383512854788,0.1636
0,90,0.029630103592925876,0.026799999999999935
0,91,0.3538129575645802,0.33919999999999995
0,92,0.5789271506797158,0.5751999999999999
0,93,0.5789271506797158,0.5824
0,94,0.24539446725747516,0.2396
0,95,0.38694307714460696,0.3752
0,96,0.03580208039464802,0.0324
0,97,0.19377752195695064,0.1972
0,98,0.8930629655407459,0.9152
0,99,0.6027266944719398,0.594
0,100,0.8604570352179164,0.8672
0,101,0.19615247557393267,0.1992
0,102,0.26555732018637457,0.27760000000000007
0,103,0.4884169349823003,0.48760000000000003
0,104,0.5742207300206108,0.5660000000000001
0,105,0.237090608990298,0.226
0,106,0.4927540491381499,0.498
0,107,0.5883939556686413,0.5744
0,108,0.26555732018637457,0.2567999999999999
0,109,0.06221248950330808,0.0696
0,110,0.7906920426705077,0.7804
0,111,0.5509645322072535,0.5664
0,112,0.707130135998675,0.706
0,113,0.7853868315060774,0.7788
0,114,0.39455454706518756,0.3908
0,115,0.44619902178260507,0.4556
0,116,0.2159235287397011,0.2028
0,117,0.2567805508481191,0.256
0,118,0.3125218274148045,0.3096000000000001
0,119,0.5789271506797158,0.5688
0,120,0.6867360281793012,0.7056
0,121,0.8442392855727232,0.8524
0,122,0.5058882913243417,0.5112
0,123,0.8066650286783502,0.8332
0,124,0.5192044821835923,0.5316000000000001
0,125,0.07035353865235125,0.0748
0,126,0.3092302962615101,0.3004
0,127,0.39455454706518756,0.3892
0,128,0.9807502142665714,0.9808
0,129,0.5883939556686413,0.572
0,130,0.0064008835272066,0.006
0,131,0.8930629655407459,0.8728
0,132,0.712262370771201,0.7156
0,133,0.9258506767484966,0.9019999999999999
0,134,0.3683100032402167,0.3596
0,135,0.28683286442630795,0.2776
0,136,0.429911925619208,0.4452
0,137,0.026198481325871856,0.026799999999999935
0,138,0.09457336972345802,0.0868
0,139,0.9917494383745994,0.998
0,140,0.008538680654917303,0.0104
0,141,0.23166622013101779,0.2324
0,142,0.6918139175147417,0.7008000000000001
0,143,0.61721454379037,0.6284
0,144,0.3756952074673301,0.3892
0,145,0.541793540419147,0.5276000000000001
0,146,0.05936779559680371,0.054400000000000004
0,147,0.6969057019843775,0.6912
0,148,0.7277366196432564,0.7048
0,149,0.7537725963595163,0.7667999999999999
0,150,0.6615620374415485,0.6532
0,151,0.15456988337874852,0.1444
0,152,0.6715877488632371,0.6892
0,153,0.6969057019843775,0.6923999999999999
0,154,0.9587648295967376,0.9636
0,155,0.2745385184010334,0.2792
0,156,0.6027266944719398,0.6232
0,157,0.532699369151848,0.5192000000000001
0,158,0.322534407404523,0.3156
0,159,0.5789271506797158,0.5968
0,160,0.8013313771703272,0.8116000000000001
0,161,0.55557849072207,0.5524
0,162,0.2962940227084747,0.29679999999999995
0,163,0.5742207300206108,0.5652
0,164,0.6466370623075912,0.6308
0,165,0.08543097668983415,0.09040000000000004
0,166,0.8442392855727232,0.8152
0,167,0.18221888469152203,0.18399999999999994
0,168,0.5931540252340164,0.5968
0,169,0.9642588904029561,0.9568
0,170,0.08669152494929236,0.0872
0,171,0.0005598459930881019,0.0007999999999999119
0,172,0.049844998595555634,0.0391999999999999
0,173,0.6969057019843775,0.6852
0,174,0.9039747211325873,0.8696
0,175,0.8280872985421532,0.8264
0,176,0.44619902178260507,0.4576
0,177,0.475530006472631,0.47239999999999993
0,178,0.5192044821835923,0.5208
0,179,0.44619902178260507,0.4296
0,180,0.5147457320739065,0.5264
0,181,0.7590146502526539,0.7344
0,182,0.2510424623996106,0.2512000000000001
0,183,0.855044223388649,0.8331999999999999
0,184,0.02573743793871499,0.0276
0,185,0.3719912424570482,0.3644
0,186,0.9697546486398354,0.9856
0,187,0.6318529199646227,0.6168
0,188,0.3327539413144992,0.328
0,189,0.7537725963595163,0.7648
0,190,0.2685282943258025,0.28200000000000003
0,191,0.45864151796675745,0.45599999999999996
0,192,0.9587648295967376,0.9536
0,193,0.2775778280367308,0.2964
0,194,0.18221888469152203,0.1803999999999999
0,195,0.16271493938920756,0.1843999999999999
0,196,0.8388476546192787,0.8524
0,197,0.31583635531842746,0.33519999999999994
0,198,0.7174076711831379,0.7256
0,199,0.8334635772994906,0.822
0,200,0.4628318402117394,0.4543999999999999
0,201,0.44619902178260507,0.44399999999999995
0,202,0.03287248618092819,0.0348
0,203,0.07362347107245824,0.0728
0,204,0.09594118901897761,0.0948
0,205,0.9697546486398354,0.976
0,206,0.5979316591936927,0.5760000000000001
0,207,0.3327539413144992,0.338
0,208,0.5372367844027907,0.5324
0,209,0.30596175764279965,0.282
0,210,0.31583635531842746,0.3136
0,211,0.06617993344569598,0.06840000000000002
0,212,0.023536019025373063,0.0288
0,213,0.2263305503982077,0.23
0,214,0.08543097668983415,0.0864
0,215,0.6969057019843775,0.6923999999999999
0,216,0.6466370623075912,0.6264000000000001
0,217,0.18221888469152203,0.158
