,SEED,WILCOX,MOCHIS
0,0,0.47913177359263603,0.4796
0,1,0.13639834880343799,0.1392
0,2,0.6245555212728622,0.6144000000000001
0,3,0.46610868767630775,0.4732
0,4,0.594964973531855,0.5808
0,5,0.5660316061818486,0.5604
0,6,0.8963503806088243,0.8879999999999999
0,7,0.17749685414827499,0.1716
0,8,0.09169795653488118,0.09919999999999995
0,9,0.6345584188709987,0.6084
0,10,0.8574936195421777,0.846
0,11,0.9859543908810608,0.9728
0,12,0.5377912738216308,0.5356000000000001
0,13,0.594964973531855,0.5995999999999999
0,14,0.26136735193830574,0.2628
0,15,0.06764806942963296,0.0704
0,16,0.6345584188709987,0.6188
0,17,0.6446285015292575,0.6404000000000001
0,18,0.3088973973357232,0.3192
0,19,0.40402640037305193,0.4104
0,20,0.3844857973432202,0.3844
0,21,0.19387191590577169,0.202
0,22,0.3329216080655659,0.3460000000000001
0,23,0.36181528971382215,0.3568
0,24,0.8026001315002352,0.8116000000000001
0,25,0.17301303643988375,0.17759999999999998
0,26,0.23540861682265346,0.2347999999999999
0,27,0.3190495249170674,0.316
0,28,0.913085331826058,0.9168000000000001
0,29,0.7221324371587091,0.7347999999999999
0,30,0.6959308607937948,0.7056
0,31,0.29245682795431016,0.29
0,32,0.8574936195421777,0.8448
0,33,0.5756007617583767,0.5612
0,34,0.32248155986322413,0.3340000000000001
0,35,0.7116106035741756,0.6992
0,36,0.7647294759100003,0.7584
0,37,0.3400015144763363,0.3528
0,38,0.6907326372671815,0.72
0,39,0.7433327441058761,0.7332000000000001
0,40,0.8299431108234618,0.834
0,41,0.5012713302901354,0.5112
0,42,0.3883469704809279,0.4012
0,43,0.5900960997077307,0.6075999999999999
0,44,0.22180210581192095,0.2327999999999999
0,45,0.5377912738216308,0.5512
0,46,0.7116106035741756,0.6936
0,47,0.22447732261919928,0.21320000000000006
0,48,0.007375416419086743,0.0047999999999999154
0,49,0.9075023578706395,0.8899999999999999
0,50,0.12389448990171409,0.1140000000000001
0,51,0.4532845711657445,0.4676
0,52,0.9466637132286241,0.9359999999999999
0,53,0.059608508307646434,0.0616000000000001
0,54,0.19387191590577169,0.1983999999999999
0,55,0.8574936195421777,0.8275999999999999
0,56,0.5012713302901354,0.5107999999999999
0,57,0.748664102636095,0.7508
0,58,0.00908119081802261,0.007600000000000051
