,SEED,WILCOX,MOCHIS
0,0,0.7911404194075959,0.8068
0,1,0.36773425765851686,0.3628
0,2,0.7049449705275259,0.7192000000000001
0,3,0.7196516930220087,0.7196
0,4,0.524349999730105,0.5328
0,5,0.7655365419394684,0.7616
0,6,0.9292547239154606,0.9232
0,7,0.15044148178366012,0.1552
0,8,0.06754805178549633,0.062000000000000055
0,9,0.596873996731742,0.6224
0,10,0.757441816533963,0.738
0,11,0.988496754665705,0.9703999999999999
0,12,0.3916031346863099,0.3984000000000001
0,13,0.7004416194139715,0.7172000000000001
0,14,0.3573350325030955,0.3748
0,15,0.08649453298705156,0.08
0,16,0.4155192287399111,0.4059999999999999
0,17,0.4295645203723597,0.43399999999999994
0,18,0.6180977190967812,0.6132
0,19,0.29187913866631,0.2884
0,20,0.8418160811206372,0.86
0,21,0.37586057683233753,0.3716
0,22,0.6342286808914872,0.6399999999999999
0,23,0.3272621839044969,0.3176000000000001
0,24,0.5154899146578473,0.4912000000000001
0,25,0.18798555556937002,0.1803999999999999
0,26,0.41638903297901186,0.4236
0,27,0.0907563381567846,0.0952
0,28,0.9945509478961206,0.9872000000000001
0,29,0.37504299052049694,0.3779999999999999
0,30,0.3502451602867619,0.3600000000000001
0,31,0.22966573799561918,0.2404
0,32,0.9945509478961206,0.9996
0,33,0.8181507904101971,0.812
0,34,0.7310359359843794,0.7347999999999999
0,35,0.922020867168112,0.9084
0,36,0.5402916855985319,0.5431999999999999
0,37,0.3832682824801047,0.384
0,38,0.9993945451178621,0.9944
0,39,0.8823657172249799,0.8672
0,40,0.9691295040133993,0.9796
0,41,0.9860752433066268,0.972
0,42,0.9159975513461687,0.8924000000000001
0,43,0.751676055475161,0.7512000000000001
0,44,0.25916237233000194,0.25839999999999996
0,45,0.40516554989317477,0.4012
0,46,0.37586057683233753,0.376
0,47,0.34479294842655706,0.35840000000000005
0,48,0.0052675427429358605,0.006000000000000005
0,49,0.5947699828847699,0.5915999999999999
0,50,0.12253762314759561,0.12480000000000002
0,51,0.54230130929161,0.5348
0,52,0.9027637015151233,0.902
0,53,0.08874693205741047,0.0968
0,54,0.301005846254094,0.3111999999999999
0,55,0.6288318560057324,0.6376
0,56,0.41118633320014175,0.4179999999999999
0,57,0.8596605560343079,0.8384
0,58,0.02880276760767113,0.023600000000000065
0,59,0.7528281110160624,0.744
0,60,0.93649443116444,0.9456
0,61,0.492248578090694,0.4876
0,62,0.41291626362608225,0.4264
0,63,0.38409684505950337,0.374
0,64,0.29747332290188666,0.2951999999999999
0,65,0.29049171048742983,0.3008
0,66,0.54230130929161,0.5388
0,67,0.08001314264263991,0.08119999999999994
0,68,0.07692364669019316,0.0684
0,69,0.45023031607260655,0.43080000000000007
0,70,0.8287810395606392,0.8328
0,71,0.8358854599267151,0.8156000000000001
0,72,0.19521169776848146,0.1923999999999999
0,73,0.6396450254048316,0.6532
0,74,0.42602757578214645,0.4188
0,75,0.669220109216623,0.6419999999999999
0,76,0.1637878950210908,0.1576
0,77,0.9582426893183685,0.9648000000000001
0,78,0.04604816482224179,0.0408
0,79,0.44027716349179613,0.4396
0,80,0.39244262751245373,0.3819999999999999
0,81,0.9087759636042897,0.9308
0,82,0.6803085635042696,0.6916
0,83,0.7447754210884243,0.7527999999999999
0,84,0.8358854599267151,0.8372
0,85,0.13834410365750666,0.1399999999999999
0,86,0.6791965529784063,0.6568
0,87,0.30815440612231293,0.2996000000000001
0,88,0.9063704120568797,0.9156
0,89,0.012144505071044604,0.0116
0,90,0.15745252715746516,0.15880000000000005
0,91,0.6670109510519984,0.6432
0,92,0.8715974083114764,0.8640000000000001
0,93,0.08159528728934379,0.08600000000000008
0,94,0.31104502432428116,0.3152
0,95,0.8110823595112199,0.808
0,96,0.016184986327864533,0.0124
0,97,0.33939518332233864,0.3348
0,98,0.6331477466420299,0.6355999999999999
0,99,0.1931266096353853,0.1872
0,100,0.33405192432708497,0.332
0,101,0.642904100824798,0.6432
0,102,0.6191675224518309,0.6092
0,103,0.6170287248720617,0.6104
0,104,0.39076473265248834,0.3932
0,105,0.8608528457607499,0.876
0,106,0.35575174660040854,0.3560000000000001
0,107,0.26237944432736626,0.2632
0,108,0.4951226818211316,0.5084
0,109,0.05179073726334101,0.0592
0,110,0.9957618353482575,0.9907999999999999
0,111,0.6170287248720617,0.6332
0,112,0.5433075169705391,0.5568
0,113,0.2761917175873344,0.2736
0,114,0.13713670486223986,0.1276
0,115,0.5544367647340489,0.5396000000000001
0,116,0.09250766767065094,0.1036
0,117,0.06664203135012169,0.0708
0,118,0.6758647162106713,0.706
0,119,0.7620641801727883,0.7736
0,120,0.2553380864777257,0.2576
0,121,0.9389088640482505,0.908
0,122,0.3059981421607729,0.3096000000000001
0,123,0.09309743872467682,0.09000000000000008
0,124,0.4686495331224807,0.4463999999999999
0,125,0.33786297377347785,0.3332
0,126,0.8169716748173952,0.8200000000000001
0,127,0.23202852857647427,0.2244
0,128,0.5018636375765051,0.4744
0,129,0.591620330889121,0.596
0,130,0.54230130929161,0.542
0,131,0.8823657172249799,0.8772
0,132,0.4411767476937155,0.4652
0,133,0.7083292927250568,0.7123999999999999
0,134,0.5718528627089816,0.5671999999999999
0,135,0.7958208810240134,0.7892
0,136,0.15087257914092642,0.1576
0,137,0.6549125593556664,0.6912
0,138,0.1312212676182771,0.1368
0,139,0.3440185041270437,0.3496
0,140,0.22095784621885428,0.2156
0,141,0.06596910356960005,0.0648
0,142,0.23025482473065817,0.226
0,143,0.9159975513461687,0.9108
0,144,0.6925861180359292,0.6983999999999999
0,145,0.608506120485515,0.6175999999999999
0,146,0.3799649931704405,0.40080000000000005
0,147,0.8016817862477841,0.8052
0,148,0.1789873583073489,0.1883999999999999
0,149,0.25916237233000194,0.258
0,150,0.9703395425153082,0.9672000000000001
0,151,0.6127608761660863,0.5960000000000001
0,152,0.550376889412109,0.5488
0,153,0.732177673490549,0.7248
0,154,0.8087296037878928,0.788
0,155,0.8572769388931262,0.8380000000000001
0,156,0.46493266174888315,0.4847999999999999
0,157,0.7736569529784751,0.7807999999999999
0,158,0.2553380864777257,0.2444
0,159,0.46400601201296754,0.4463999999999999
0,160,0.3685419306374291,0.38359999999999994
0,161,0.9582426893183685,0.9356
0,162,0.7298947939547211,0.738
0,163,0.5853441250362645,0.5848
0,164,0.6549125593556664,0.6732
0,165,0.4893834467117213,0.4932000000000001
0,166,0.4146504986544004,0.4124000000000001
0,167,0.11465806895723223,0.1160000000000001
0,168,0.3132246895523221,0.33719999999999994
0,169,0.701566477838952,0.6972
0,170,0.9824432237548324,0.986
0,171,0.30242664819281784,0.30200000000000005
0,172,0.5412960316830806,0.5544
0,173,0.16150356824843592,0.15280000000000005
0,174,0.5433075169705391,0.5456
0,175,0.6637026249103151,0.6456
0,176,0.3363352149743263,0.33640000000000003
0,177,0.06120357963405401,0.06440000000000001
0,178,0.85132363344973,0.866
0,179,0.7794725087078802,0.7632
0,180,0.7736569529784751,0.7727999999999999
0,181,0.6791965529784063,0.6819999999999999
0,182,0.24410127983610963,0.226
0,183,0.99212921343184,0.9968
0,184,0.2932710126545418,0.3044
